partida_id,rodata,clube,cartao,atleta,num_camisa,posicao,minuto
5833,9,Ponte Preta,Amarelo,Fernando Paixão da Silva,5.0,Meio-campo,67
5833,9,Cruzeiro,Amarelo,Luis Caicedo Medina,4.0,Zagueiro,89
5833,9,Ponte Preta,Amarelo,João Lucas Cardoso,6.0,Zagueiro,49
5833,9,Cruzeiro,Amarelo,John Lennon Silva Santos,21.0,Zagueiro,41
5832,9,Corinthians,Vermelho,Gabriel Girotto Franco,5.0,Meio-campo,56
5832,9,Corinthians,Amarelo,Ángel Romero,11.0,Meio-campo,67
5832,9,Corinthians,Amarelo,Gabriel Girotto Franco,5.0,Meio-campo,13
5832,9,Bahia,Amarelo,Rodrigo Becão,16.0,Zagueiro,30
5832,9,Bahia,Vermelho,Renê Júnior,23.0,Meio-campo,60
5832,9,Corinthians,Amarelo,Fabián Balbuena,4.0,Zagueiro,57
5832,9,Bahia,Amarelo,Renê Júnior,23.0,Meio-campo,45
5832,9,Bahia,Amarelo,Agustín Allione,8.0,Meio-campo,19
5834,9,Gremio,Amarelo,Pedro Geromel,3.0,Zagueiro,90
5834,9,Gremio,Amarelo,Edílson Mendes Guimarães,2.0,Zagueiro,81
5835,9,Flamengo,Amarelo,Éverton Cardoso da Silva,22.0,Meio-campo,28
5835,9,Flamengo,Amarelo,Juan Silveira dos Santos,4.0,Zagueiro,54
5835,9,Chapecoense,Amarelo,Andrei Girotto,8.0,Meio-campo,35
5836,10,Sport,Amarelo,Reinaldo Lenis,7.0,Meio-campo,90+4
5837,10,Vasco,Amarelo,Douglas Luiz,8.0,Meio-campo,45
5837,10,Vasco,Amarelo,Luís Fabiano,9.0,Atacante,73
5841,10,Coritiba,Amarelo,Alecsandro,85.0,Atacante,31
5841,10,Coritiba,Amarelo,Leonardo Moreira Morais,22.0,Zagueiro,76
5838,10,Gremio,Amarelo,Pedro Geromel,3.0,Zagueiro,66
5838,10,Gremio,Amarelo,Walter Kannemann,4.0,Zagueiro,43
5838,10,Corinthians,Amarelo,Jô,7.0,Atacante,70
5838,10,Corinthians,Amarelo,Cássio Ramos,12.0,Goleiro,59
5838,10,Gremio,Amarelo,Bruno Cortês,12.0,Zagueiro,90+5
5838,10,Gremio,Amarelo,Edílson Mendes Guimarães,2.0,Zagueiro,64
5838,10,Corinthians,Amarelo,Ángel Romero,11.0,Meio-campo,64
5838,10,Corinthians,Amarelo,Rodrigo Eduardo Costa Marinho,26.0,Meio-campo,45+2
5839,10,Sao Paulo,Amarelo,Diego Lugano,5.0,Zagueiro,81
5839,10,Fluminense,Amarelo,Lucas Rios Marques,2.0,Zagueiro,85
5840,10,Vitoria,Amarelo,Patric Cabral Lalau,29.0,Zagueiro,40
5840,10,Vitoria,Amarelo,Kieza,9.0,Atacante,35
5840,10,Vitoria,Amarelo,Geferson Cerqueira Teles,6.0,Zagueiro,39
5842,10,Ponte Preta,Vermelho,Renato Cajá,10.0,Meio-campo,90+3
5842,10,Palmeiras,Vermelho,Danilo Neves,8.0,Meio-campo,90+2
5842,10,Ponte Preta,Amarelo,Renato Cajá,10.0,Meio-campo,81
5842,10,Ponte Preta,Amarelo,Emerson Sheik,11.0,Atacante,66
5842,10,Ponte Preta,Amarelo,Fernando Paixão da Silva,5.0,Meio-campo,15
5842,10,Palmeiras,Amarelo,Alejandro Guerra,18.0,Meio-campo,76
5842,10,Ponte Preta,Vermelho,Rodrigo Baldasso da Costa,4.0,Zagueiro,88
5842,10,Ponte Preta,Amarelo,Lucca Borges de Brito,9.0,Meio-campo,74
5842,10,Ponte Preta,Amarelo,Rodrigo Baldasso da Costa,4.0,Zagueiro,61
5842,10,Palmeiras,Amarelo,Yerry Mina,26.0,Zagueiro,77
5842,10,Palmeiras,Amarelo,Gabriel Furtado,45.0,Meio-campo,32
5843,10,Bahia,Amarelo,Matheus Sales,13.0,Meio-campo,31
5843,10,Flamengo,Amarelo,Rodinei de Almeida,2.0,Zagueiro,55
5843,10,Flamengo,Amarelo,Paolo Guerrero,9.0,Atacante,30
5843,10,Bahia,Vermelho,Lucas Fonseca,28.0,Zagueiro,30
5843,10,Bahia,Amarelo,Lucas Fonseca,28.0,Zagueiro,24
5843,10,Flamengo,Amarelo,Éverton Ribeiro,7.0,Meio-campo,36
5844,10,Chapecoense,Amarelo,Luiz Antônio de Souza Soares,18.0,Meio-campo,29
5844,10,Atletico-MG,Amarelo,Rafael de Souza Pereira,5.0,Meio-campo,66
5844,10,Atletico-MG,Amarelo,Rafael Moura,13.0,Atacante,15
5844,10,Chapecoense,Amarelo,Apodi,22.0,Zagueiro,82
5844,10,Chapecoense,Amarelo,Fabrício Bruno,14.0,Zagueiro,43
5844,10,Chapecoense,Amarelo,Arthur Caike do Nascimento Cruz,17.0,Meio-campo,15
5844,10,Atletico-MG,Amarelo,Leonan,31.0,Zagueiro,57
5844,10,Atletico-MG,Amarelo,Rómulo Otero,11.0,Meio-campo,18
5845,10,Avai,Amarelo,Lázaro Luan Scapolan,5.0,Meio-campo,82
5845,10,Botafogo-RJ,Amarelo,Igor Rabello,2.0,Zagueiro,40
5845,10,Avai,Amarelo,Douglas Friedrich,22.0,Goleiro,37
5846,11,Palmeiras,Amarelo,José Carlos Ferreira Júnior,4.0,Zagueiro,58
5846,11,Palmeiras,Amarelo,Miguel Borja,9.0,Atacante,85
5846,11,Gremio,Amarelo,Bressan,22.0,Zagueiro,50
5847,11,Atletico-GO,Vermelho,Jorginho,10.0,Meio-campo,50
5847,11,Atletico-GO,Amarelo,Bruno Pacheco,6.0,Zagueiro,90+1
5847,11,Atletico-GO,Amarelo,Jorginho,10.0,Meio-campo,13
5847,11,Atletico-GO,Amarelo,Marcão,5.0,Meio-campo,33
5850,11,Atletico-MG,Amarelo,Roger Bernardo,85.0,Meio-campo,53
5850,11,Atletico-MG,Amarelo,Robinho,7.0,Meio-campo,38
5850,11,Cruzeiro,Amarelo,Luis Caicedo Medina,4.0,Zagueiro,74
5850,11,Cruzeiro,Amarelo,Rafael Sóbis,7.0,Atacante,38
5850,11,Atletico-MG,Amarelo,Fábio Santos,6.0,Zagueiro,12
5850,11,Cruzeiro,Amarelo,Ariel Cabral,5.0,Meio-campo,51
5848,11,Sport,Amarelo,Diego Souza,87.0,Meio-campo,45
5848,11,Athletico-PR,Amarelo,Wanderson,25.0,Zagueiro,73
5848,11,Athletico-PR,Amarelo,Matheus Rossetto,20.0,Meio-campo,22
5852,11,Corinthians,Amarelo,Jadson,10.0,Meio-campo,56
5852,11,Corinthians,Amarelo,Fagner,23.0,Zagueiro,35
5852,11,Botafogo-RJ,Amarelo,Arnaldo Manoel de Almeida,4.0,Zagueiro,65
5852,11,Corinthians,Amarelo,Jô,7.0,Atacante,40
5852,11,Botafogo-RJ,Amarelo,Victor Luis,6.0,Zagueiro,74
5849,11,Vitoria,Amarelo,Patric Cabral Lalau,29.0,Zagueiro,77
5849,11,Vitoria,Amarelo,Willian Farias,5.0,Meio-campo,61
5849,11,Vitoria,Amarelo,André Lima,99.0,Atacante,7
5849,11,Bahia,Amarelo,José Rafael Vivian,18.0,Meio-campo,37
5849,11,Vitoria,Amarelo,Geferson Cerqueira Teles,6.0,Zagueiro,66
5849,11,Vitoria,Amarelo,Antônio Eduardo Pereira dos Santos,25.0,Zagueiro,17
5849,11,Bahia,Amarelo,Agustín Allione,8.0,Meio-campo,47
5849,11,Bahia,Amarelo,Tiago Pagnussat,3.0,Zagueiro,35
5851,11,Flamengo,Amarelo,Éverton Cardoso da Silva,22.0,Meio-campo,75
5851,11,Sao Paulo,Amarelo,Christian Cueva,10.0,Meio-campo,39
5854,11,Vasco,Amarelo,Martín Silva,1.0,Goleiro,82
5854,11,Vasco,Amarelo,Jean Carlos de Souza Irmer,5.0,Meio-campo,69
5854,11,Vasco,Amarelo,Paulo Marcos de Jesus Ribeiro,3.0,Zagueiro,1
5854,11,Coritiba,Amarelo,Jonas Gomes de Sousa,27.0,Meio-campo,6
5854,11,Vasco,Amarelo,Breno Vinícius Rodrigues Borges,4.0,Zagueiro,78
5854,11,Vasco,Amarelo,Douglas Luiz,8.0,Meio-campo,37
5853,11,Avai,Amarelo,Rômulo,11.0,Meio-campo,30
5853,11,Ponte Preta,Amarelo,Marinaldo dos Santos Oliveira,8.0,Meio-campo,80
5853,11,Avai,Amarelo,Lázaro Luan Scapolan,5.0,Meio-campo,90+3
5855,11,Fluminense,Amarelo,Jefferson Orejuela,18.0,Meio-campo,43
5855,11,Chapecoense,Amarelo,Fabrício Bruno,14.0,Zagueiro,90+5
5855,11,Chapecoense,Amarelo,Rossicley Pereira da Silva,7.0,Meio-campo,64
5855,11,Chapecoense,Amarelo,Lucas Mineiro,25.0,Meio-campo,12
5855,11,Chapecoense,Vermelho,Rossicley Pereira da Silva,7.0,Meio-campo,80
5855,11,Fluminense,Amarelo,Richarlison,70.0,Meio-campo,41
5855,11,Chapecoense,Amarelo,Jandrei,93.0,Goleiro,87
5855,11,Chapecoense,Amarelo,Diego Renan,26.0,Zagueiro,48
5856,12,Vitoria,Amarelo,Yago Rocha,77.0,Meio-campo,89
5856,12,Vitoria,Amarelo,Ramon Menezes Roma,40.0,Zagueiro,72
5856,12,Atletico-GO,Amarelo,Everaldo Stum,9.0,Atacante,83
5857,12,Vasco,Amarelo,Luís Fabiano,9.0,Atacante,32
5857,12,Flamengo,Amarelo,Paolo Guerrero,9.0,Atacante,3
5857,12,Vasco,Amarelo,Gilberto Moraes Júnior,2.0,Zagueiro,90+4
5857,12,Vasco,Amarelo,Paulo Marcos de Jesus Ribeiro,3.0,Zagueiro,9
5857,12,Vasco,Amarelo,Nenê,10.0,Meio-campo,37
5858,12,Corinthians,Amarelo,Pablo Castro,3.0,Zagueiro,56
5858,12,Ponte Preta,Amarelo,Jadson,7.0,Meio-campo,33
5858,12,Corinthians,Amarelo,Guilherme Arana,13.0,Zagueiro,69
5858,12,Ponte Preta,Amarelo,Emerson Sheik,11.0,Atacante,88
5859,12,Athletico-PR,Amarelo,Jonathan Cícero Moreira,2.0,Zagueiro,87
5859,12,Athletico-PR,Amarelo,Paulo André,13.0,Zagueiro,16
5859,12,Chapecoense,Amarelo,Victor Ramos,80.0,Zagueiro,67
5859,12,Athletico-PR,Amarelo,Lucho González,3.0,Meio-campo,55
5860,12,Bahia,Amarelo,Matheus Sales,13.0,Meio-campo,83
5860,12,Bahia,Amarelo,Pablo Armero,7.0,Zagueiro,22
5860,12,Fluminense,Amarelo,Henrique Dourado,9.0,Atacante,25
5860,12,Bahia,Amarelo,Lucas Fonseca,28.0,Zagueiro,76
5861,12,Avai,Vermelho,Joel Tagueu,99.0,Atacante,87
5861,12,Avai,Amarelo,Capa,6.0,Zagueiro,65
5861,12,Avai,Amarelo,Pedro Castro,26.0,Meio-campo,34
5861,12,Avai,Amarelo,Joel Tagueu,99.0,Atacante,14
5861,12,Gremio,Amarelo,Luan Guilherme de Jesus Vieira,7.0,Meio-campo,81
5861,12,Avai,Amarelo,Lázaro Luan Scapolan,5.0,Meio-campo,24
5862,12,Palmeiras,Amarelo,Danilo Neves,8.0,Meio-campo,90+1
5862,12,Palmeiras,Amarelo,Willian Gomes de Siqueira,29.0,Atacante,83
5862,12,Cruzeiro,Amarelo,Ariel Cabral,5.0,Meio-campo,83
5862,12,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,7.0,Atacante,86
5862,12,Palmeiras,Amarelo,Mayke,12.0,Zagueiro,34
5863,12,Santos,Amarelo,Lucas Rafael Araújo Lima,10.0,Meio-campo,90+1
5863,12,Santos,Amarelo,David Braz,14.0,Zagueiro,69
5863,12,Sao Paulo,Amarelo,Júnior Tavares,22.0,Zagueiro,90+4
5863,12,Sao Paulo,Amarelo,Lucas Pratto,14.0,Atacante,45+1
5863,12,Santos,Amarelo,Jean Mota Oliveira de Souza,39.0,Zagueiro,88
5863,12,Santos,Amarelo,Jonathan Copete,36.0,Meio-campo,45+1
5864,12,Atletico-MG,Amarelo,Fábio Santos,6.0,Zagueiro,90+4
5864,12,Atletico-MG,Amarelo,Rafael de Souza Pereira,5.0,Meio-campo,38
5864,12,Botafogo-RJ,Amarelo,Joel Carli,3.0,Zagueiro,41
5864,12,Atletico-MG,Amarelo,Mancini,23.0,Zagueiro,90+1
5865,12,Sport,Amarelo,Everton Felipe,97.0,Meio-campo,64
5865,12,Coritiba,Vermelho,William Matheus,66.0,Zagueiro,90+4
5865,12,Sport,Amarelo,Eugenio Mena,6.0,Meio-campo,79
5866,13,Bahia,Amarelo,José Rafael Vivian,18.0,Meio-campo,14
5866,13,Ponte Preta,Amarelo,Fernandinho,6.0,Zagueiro,14
5866,13,Bahia,Amarelo,Tiago Pagnussat,3.0,Zagueiro,10
5867,13,Santos,Amarelo,Daniel Guedes,38.0,Zagueiro,73
5867,13,Atletico-MG,Amarelo,Fábio Santos,6.0,Zagueiro,90+9
5867,13,Santos,Amarelo,Emiliano Vecchio,20.0,Meio-campo,20
5868,13,Fluminense,Amarelo,Matheus Mascarenhas,38.0,Zagueiro,19
5868,13,Botafogo-RJ,Amarelo,Joel Carli,3.0,Zagueiro,80
5868,13,Botafogo-RJ,Amarelo,Matheus Fernandes,8.0,Meio-campo,31
5868,13,Fluminense,Amarelo,Henrique Adriano Buss,33.0,Zagueiro,85
5868,13,Botafogo-RJ,Amarelo,Victor Luis,6.0,Zagueiro,90
5868,13,Botafogo-RJ,Amarelo,João Paulo,10.0,Meio-campo,77
5869,13,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,7.0,Meio-campo,28
5869,13,Corinthians,Amarelo,Guilherme Arana,13.0,Zagueiro,90
5869,13,Corinthians,Amarelo,Jadson,10.0,Meio-campo,61
5869,13,Palmeiras,Amarelo,Thiago dos Santos,21.0,Meio-campo,25
5869,13,Corinthians,Amarelo,Cássio Ramos,12.0,Goleiro,83
5869,13,Corinthians,Amarelo,Rodrigo Eduardo Costa Marinho,26.0,Meio-campo,25
5870,13,Athletico-PR,Amarelo,Otávio Henrique Santos,7.0,Meio-campo,90+5
5870,13,Athletico-PR,Amarelo,Thiago Heleno,44.0,Zagueiro,39
5870,13,Cruzeiro,Amarelo,Henrique Pacheco Lima,8.0,Meio-campo,24
5871,13,Vitoria,Amarelo,Antônio Eduardo Pereira dos Santos,25.0,Zagueiro,84
5871,13,Vasco,Amarelo,Wellington Aparecido Martins,8.0,Meio-campo,31
5871,13,Vitoria,Amarelo,Carlos Eduardo Marques,8.0,Atacante,57
5871,13,Vitoria,Amarelo,Geferson Cerqueira Teles,6.0,Zagueiro,11
5871,13,Vasco,Amarelo,Thalles Lima de Conceição Penha,9.0,Atacante,75
5872,13,Atletico-GO,Amarelo,Gilvan,4.0,Zagueiro,57
5872,13,Atletico-GO,Amarelo,Walter Henrique da Silva,18.0,Atacante,70
5872,13,Atletico-GO,Amarelo,Igor Henrique,8.0,Meio-campo,31
5873,13,Sport,Amarelo,Ronaldo Alves,3.0,Zagueiro,49
5873,13,Chapecoense,Amarelo,Lucas Mineiro,25.0,Meio-campo,88
5873,13,Chapecoense,Amarelo,Arthur Caike do Nascimento Cruz,17.0,Meio-campo,61
5873,13,Chapecoense,Amarelo,Lucas Marques,33.0,Meio-campo,52
5873,13,Chapecoense,Amarelo,Wellington Paulista,9.0,Atacante,26
5873,13,Sport,Amarelo,Patrick,88.0,Meio-campo,44
5873,13,Chapecoense,Amarelo,Apodi,22.0,Zagueiro,84
5873,13,Chapecoense,Amarelo,Douglas Grolli,3.0,Zagueira,53
5873,13,Chapecoense,Amarelo,Andrei Girotto,8.0,Meio-campo,36
5873,13,Chapecoense,Amarelo,Reinaldo Manoel da Silva,6.0,Zagueiro,9
5874,13,Gremio,Amarelo,Walter Kannemann,4.0,Zagueiro,39
5874,13,Flamengo,Amarelo,Miguel Trauco,13.0,Zagueiro,39
5874,13,Gremio,Amarelo,Michel Ferreira dos Santos,5.0,Meio-campo,36
5875,13,Avai,Amarelo,Juan Maldonado Jaimez Júnior,55.0,Meio-campo,76
5875,13,Coritiba,Amarelo,Anderson Luís de Abreu Oliveira,18.0,Meio-campo,76
5875,13,Avai,Amarelo,Judson Silva Tavares,93.0,Meio-campo,36
5875,13,Coritiba,Amarelo,Marcio,76.0,Zagueiro,46
5877,14,Vitoria,Amarelo,Geferson Cerqueira Teles,6.0,Zagueiro,70
5877,14,Vitoria,Amarelo,Cleiton Xavier,11.0,Meio-campo,34
5877,14,Palmeiras,Amarelo,Edu Dracena,3.0,Zagueiro,33
5877,14,Vitoria,Amarelo,Wallace Reis da Silva,3.0,Zagueiro,36
5878,14,Santos,Vermelho,Daniel Guedes,38.0,Zagueiro,83
5878,14,Vasco,Amarelo,Thalles Lima de Conceição Penha,9.0,Atacante,77
5878,14,Vasco,Amarelo,Rafael Marques Pinto,4.0,Zagueiro,13
5878,14,Santos,Amarelo,Bruno Henrique,27.0,Meio-campo,52
5878,14,Vasco,Amarelo,Wellington Aparecido Martins,8.0,Meio-campo,32
5878,14,Santos,Amarelo,Daniel Guedes,38.0,Zagueiro,56
5878,14,Santos,Amarelo,Leandro Donizete,30.0,Meio-campo,35
5879,14,Atletico-GO,Amarelo,Bruno Pacheco,6.0,Zagueiro,79
5879,14,Atletico-MG,Amarelo,Victor,1.0,Goleiro,90+3
5879,14,Atletico-MG,Amarelo,Gleison Bremer,36.0,Zagueiro,28
5879,14,Atletico-GO,Amarelo,Paulinho,7.0,Meio-campo,32
5880,14,Chapecoense,Amarelo,Douglas Grolli,3.0,Zagueira,51
5880,14,Chapecoense,Amarelo,Andrei Girotto,8.0,Meio-campo,19
5880,14,Sao Paulo,Amarelo,Wellington Nem,21.0,Meio-campo,25
5880,14,Chapecoense,Amarelo,Lucas Marques,33.0,Meio-campo,63
5880,14,Chapecoense,Amarelo,Moisés Ribeiro Santos,5.0,Meio-campo,19
5880,14,Sao Paulo,Amarelo,Rodrigo Caio,3.0,Zagueiro,69
5881,14,Cruzeiro,Amarelo,Rafael Sóbis,7.0,Atacante,26
5881,14,Cruzeiro,Amarelo,Lucas Romero,29.0,Zagueiro,77
5881,14,Cruzeiro,Amarelo,Lucas Silva Borges,16.0,Meio-campo,21
5882,14,Ponte Preta,Amarelo,Jeferson,6.0,Zagueiro,33
5882,14,Gremio,Amarelo,Edílson Mendes Guimarães,2.0,Zagueiro,62
5882,14,Ponte Preta,Amarelo,Emerson Sheik,11.0,Atacante,9
5883,14,Bahia,Amarelo,Renê Júnior,23.0,Meio-campo,49
5884,14,Coritiba,Amarelo,Henrique Almeida,91.0,Atacante,73
5884,14,Fluminense,Amarelo,Pedro,32.0,Atacante,81
5884,14,Fluminense,Amarelo,Lucas Rios Marques,2.0,Zagueiro,45+3
5884,14,Coritiba,Amarelo,Luizão,73.0,Zagueiro,90+2
5884,14,Coritiba,Amarelo,Matheus Galdezani,20.0,Meio-campo,49
5884,14,Fluminense,Amarelo,Jefferson Orejuela,18.0,Meio-campo,9
5885,14,Botafogo-RJ,Amarelo,Gilson Gomes do Nascimento,6.0,Zagueiro,90+1
5885,14,Botafogo-RJ,Amarelo,Roger Rodrigues da Silva,9.0,Atacante,64
5885,14,Sport,Amarelo,Sander Henrique Bortolotto,56.0,Zagueiro,73
5885,14,Sport,Amarelo,Eugenio Mena,6.0,Meio-campo,31
5885,14,Botafogo-RJ,Amarelo,Rodrigo Pimpão,7.0,Meio-campo,45+1
5885,14,Sport,Amarelo,Samuel Xavier,27.0,Zagueiro,54
5887,15,Santos,Amarelo,Emiliano Vecchio,20.0,Meio-campo,83
5887,15,Santos,Amarelo,Matheus Antunes Ribeiro,13.0,Zagueiro,52
5887,15,Chapecoense,Amarelo,Lucas Mineiro,25.0,Meio-campo,64
5887,15,Santos,Amarelo,Vanderlei Farias da Silva,1.0,Goleiro,84
5887,15,Santos,Amarelo,Lucas Veríssimo,28.0,Zagueiro,63
5887,15,Santos,Amarelo,Lucas Rafael Araújo Lima,10.0,Meio-campo,40
5887,15,Chapecoense,Amarelo,Fabrício Bruno,14.0,Zagueiro,62
5886,15,Gremio,Amarelo,Lucas Barrios,18.0,Atacante,56
5886,15,Gremio,Amarelo,Rafael Thyere de Albuquerque Marques,15.0,Zagueiro,36
5886,15,Vitoria,Amarelo,Santiago Tréllez,22.0,Atacante,82
5886,15,Vitoria,Amarelo,Renê Santos,21.0,Meio-campo,7
5886,15,Gremio,Amarelo,Walter Kannemann,4.0,Zagueiro,52
5889,15,Ponte Preta,Amarelo,Emerson Sheik,11.0,Atacante,35
5888,15,Avai,Amarelo,Ebert Willian Amâncio,3.0,Zagueiro,90+3
5888,15,Corinthians,Amarelo,Fagner,23.0,Zagueiro,31
5888,15,Avai,Amarelo,Capa,6.0,Zagueiro,79
5888,15,Corinthians,Amarelo,Ángel Romero,11.0,Meio-campo,63
5890,15,Bahia,Amarelo,Jean Paulo Fernandes Filho,1.0,Goleiro,66
5890,15,Bahia,Amarelo,Matheus Sales,13.0,Meio-campo,35
5890,15,Atletico-MG,Amarelo,Adílson Warken,21.0,Meio-campo,55
5890,15,Atletico-MG,Amarelo,Victor,1.0,Goleiro,35
5890,15,Bahia,Amarelo,Vinícius,29.0,Meio-campo,53
5890,15,Bahia,Amarelo,Matheus Reis,6.0,Zagueiro,35
5890,15,Atletico-MG,Amarelo,Fred,9.0,Atacante,53
5890,15,Atletico-MG,Amarelo,Gleison Bremer,36.0,Zagueiro,3
5890,15,Bahia,Amarelo,Carlos Eduardo Santos Oliveira,22.0,Zagueiro,73
5891,15,Sao Paulo,Amarelo,Jonatan Gómez,33.0,Meio-campo,23
5891,15,Vasco,Amarelo,Rafael Marques Pinto,4.0,Zagueiro,39
5891,15,Sao Paulo,Amarelo,Petros,6.0,Meio-campo,59
5891,15,Vasco,Amarelo,Thalles Lima de Conceição Penha,9.0,Atacante,90+1
5891,15,Vasco,Amarelo,Paulo Marcos de Jesus Ribeiro,3.0,Zagueiro,13
5892,15,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,7.0,Atacante,90
5892,15,Palmeiras,Amarelo,Jailson,14.0,Goleiro,76
5892,15,Palmeiras,Amarelo,Michel Bastos,15.0,Zagueiro,73
5892,15,Palmeiras,Amarelo,Bruno Henrique Corsini,19.0,Meio-campo,22
5892,15,Flamengo,Amarelo,Márcio Rodrigues Araújo,8.0,Meio-campo,67
5892,15,Palmeiras,Amarelo,Danilo Neves,8.0,Meio-campo,75
5892,15,Palmeiras,Amarelo,Luan Garcia Teixeira,13.0,Zagueiro,58
5892,15,Palmeiras,Amarelo,Yerry Mina,26.0,Zagueiro,50
5893,15,Fluminense,Amarelo,Marlon Freitas,23.0,Meio-campo,46
5893,15,Cruzeiro,Amarelo,Lucas Romero,29.0,Zagueiro,40
5893,15,Fluminense,Amarelo,Richarlison,70.0,Atacante,35
5893,15,Cruzeiro,Amarelo,Leonardo Renan Simões de Lacerda,3.0,Zagueiro,48
5894,15,Sport,Amarelo,Rithely,21.0,Meio-campo,45
5894,15,Sport,Amarelo,Everton Felipe,97.0,Meio-campo,48
5894,15,Atletico-GO,Amarelo,Igor Henrique,8.0,Meio-campo,29
5895,15,Athletico-PR,Amarelo,Lucho González,3.0,Meio-campo,82
5895,15,Athletico-PR,Amarelo,Otávio Henrique Santos,7.0,Meio-campo,33
5895,15,Botafogo-RJ,Amarelo,Igor Rabello,2.0,Zagueiro,87
5895,15,Botafogo-RJ,Amarelo,Rodrigo Pimpão,7.0,Meio-campo,54
5895,15,Botafogo-RJ,Vermelho,Emerson Santos,4.0,Zagueiro,85
5895,15,Athletico-PR,Amarelo,Nikão,11.0,Meio-campo,57
5895,15,Botafogo-RJ,Amarelo,Jefferson de Oliveira Galvão,1.0,Goleiro,90+2
5895,15,Botafogo-RJ,Amarelo,Emerson Santos,4.0,Zagueiro,64
5895,15,Botafogo-RJ,Amarelo,Joel Carli,3.0,Zagueiro,40
5896,16,Vitoria,Amarelo,Caique Sá,35.0,Zagueiro,84
5896,16,Chapecoense,Amarelo,Andrei Girotto,8.0,Meio-campo,67
5896,16,Chapecoense,Amarelo,Apodi,22.0,Zagueiro,50
5896,16,Vitoria,Amarelo,Caíque Santos,23.0,Goleiro,27
5896,16,Chapecoense,Amarelo,Douglas Grolli,3.0,Zagueira,59
5897,16,Coritiba,Amarelo,William Matheus,66.0,Zagueiro,77
5897,16,Coritiba,Amarelo,Tomas Almino da Silva Bastos,26.0,Meio-campo,45+2
5897,16,Flamengo,Amarelo,Willian Arão,5.0,Meio-campo,85
5897,16,Coritiba,Amarelo,Rildo de Andrade Felicissimo,11.0,Meio-campo,84
5897,16,Coritiba,Amarelo,Wilson Rodrigues de Moura Júnior,84.0,Goleiro,54
5897,16,Coritiba,Amarelo,Luizão,73.0,Zagueiro,39
5898,16,Santos,Amarelo,Daniel Guedes,38.0,Zagueiro,66
5898,16,Bahia,Amarelo,Carlos Eduardo Santos Oliveira,22.0,Zagueiro,38
5899,16,Avai,Amarelo,Judson Silva Tavares,93.0,Meio-campo,76
5899,16,Avai,Amarelo,Wellington Simião,7.0,Meio-campo,32
5901,16,Fluminense,Amarelo,Léo Pelé,15.0,Zagueiro,45
5901,16,Corinthians,Amarelo,Rodrigo Eduardo Costa Marinho,26.0,Meio-campo,40
5901,16,Fluminense,Amarelo,Frazan,13.0,Zagueiro,76
5901,16,Corinthians,Amarelo,Fabián Balbuena,4.0,Zagueiro,76
5900,16,Sport,Amarelo,Diego Souza,87.0,Meio-campo,90+3
5900,16,Sport,Amarelo,André Felipe Ribeiro de Souza,90.0,Atacante,64
5900,16,Palmeiras,Amarelo,Jailson,14.0,Goleiro,78
5900,16,Palmeiras,Amarelo,José Carlos Ferreira Júnior,4.0,Zagueiro,63
5900,16,Sport,Amarelo,Rithely,21.0,Meio-campo,74
5900,16,Palmeiras,Amarelo,Keno,27.0,Atacante,76
5903,16,Botafogo-RJ,Amarelo,Dudu Cearense,5.0,Meio-campo,90+1
5903,16,Atletico-GO,Amarelo,Walter Henrique da Silva,18.0,Atacante,67
5903,16,Botafogo-RJ,Amarelo,Gilson Gomes do Nascimento,6.0,Zagueiro,73
5903,16,Botafogo-RJ,Amarelo,Bruno César Pereira da Silva,8.0,Meio-campo,29
5902,16,Athletico-PR,Amarelo,Eduardo Henrique,6.0,Meio-campo,38
5902,16,Ponte Preta,Amarelo,Leonardo Artur de Melo,10.0,Meio-campo,31
5902,16,Athletico-PR,Amarelo,Thiago Heleno,44.0,Zagueiro,90+1
5902,16,Ponte Preta,Amarelo,Aranha,1.0,Goleiro,57
5904,16,Atletico-MG,Amarelo,Jonathan Marlone,92.0,Meio-campo,72
5904,16,Atletico-MG,Amarelo,Rómulo Otero,11.0,Meio-campo,62
5904,16,Atletico-MG,Amarelo,Yago Henrique Severino dos Santos,25.0,Meio-campo,11
5904,16,Atletico-MG,Amarelo,Mancini,23.0,Zagueiro,70
5904,16,Atletico-MG,Amarelo,Alex da Silva,29.0,Zagueiro,47
5904,16,Vasco,Amarelo,Bruno Paulista,8.0,Meio-campo,31
5904,16,Vasco,Amarelo,Damián Escudero,11.0,Meio-campo,17
5905,16,Sao Paulo,Amarelo,Rodrigo Caio,3.0,Zagueiro,12
5905,16,Gremio,Amarelo,Arthur,29.0,Meio-campo,53
5905,16,Gremio,Amarelo,Maicon,8.0,Meio-campo,87
5905,16,Gremio,Amarelo,Michel Ferreira dos Santos,5.0,Meio-campo,30
5906,17,Sao Paulo,Amarelo,Petros,6.0,Meio-campo,45
5907,17,Avai,Vermelho,Juan Maldonado Jaimez Júnior,55.0,Meio-campo,45+1
5907,17,Avai,Amarelo,Joel Tagueu,99.0,Atacante,74
5907,17,Palmeiras,Amarelo,Deyverson,16.0,Atacante,90
5907,17,Avai,Amarelo,Juan Maldonado Jaimez Júnior,55.0,Meio-campo,45+1
